Time,x_end_to_end,y_end_to_end,z_end_to_end
8890.0000,-4.010984,13.623159,15.640933
8891.0000,1.052650,11.402856,14.342010
8892.0000,0.663089,10.899755,10.986960
8893.0000,-1.473947,7.002533,11.934399
8894.0000,-3.461477,7.337018,9.513040
8895.0000,-1.661240,6.825399,6.603909
8896.0000,-3.173652,8.453568,10.113813
8897.0000,-1.601836,9.958672,9.424401
8898.0000,-2.097612,13.315251,12.560132
8899.0000,0.272569,13.880484,13.339217
8900.0000,0.368028,13.141428,9.777827
8901.0000,-1.247236,14.363329,8.099774
8902.0000,-3.526042,14.349522,11.337205
8903.0000,-3.740240,16.295390,11.038670
8904.0000,-2.249626,16.305128,9.925684
8905.0000,-5.672097,16.923473,11.648115
8906.0000,-8.819564,16.373790,6.731359
8907.0000,-9.580406,14.023168,6.908528
8908.0000,-7.657942,14.393103,6.373367
8909.0000,-3.730594,15.431968,5.129886
8910.0000,-2.648921,17.733860,6.976524
8911.0000,0.613875,15.508664,8.488622
8912.0000,0.702944,12.164701,8.836244
8913.0000,3.358817,9.132777,8.756743
8914.0000,4.327834,9.030925,8.169308
8915.0000,7.061372,7.233865,7.450082
8916.0000,5.171990,6.255653,9.648179
8917.0000,5.273957,5.243742,12.079064
8918.0000,5.026662,7.363585,13.055114
8919.0000,4.723112,6.498349,12.781150
8920.0000,2.606077,5.889162,12.342749
8921.0000,3.269928,1.855526,10.400268
8922.0000,4.056352,3.255432,9.839369
8923.0000,6.024284,5.731094,12.912568
8924.0000,4.144224,5.819673,11.299450
8925.0000,5.501565,2.980884,13.221361
8926.0000,3.527277,3.550241,10.141754
8927.0000,6.423166,2.686739,9.472522
8928.0000,7.656359,5.922936,13.106276
8929.0000,6.320702,5.787630,12.930111
8930.0000,5.464357,7.029902,12.032161
8931.0000,4.226548,4.306902,11.256506
8932.0000,7.203084,7.348391,9.423466
8933.0000,7.344202,8.870040,10.043068
8934.0000,8.414051,6.465159,9.379939
8935.0000,6.059691,3.397624,6.715965
8936.0000,3.748470,3.575907,3.396964
8937.0000,0.578274,2.246558,2.972518
8938.0000,1.478767,-0.975773,0.517943
8939.0000,3.634452,-0.084348,3.665605
8940.0000,1.625997,0.313563,5.449761
8941.0000,5.178679,-0.361145,7.488287
8942.0000,2.530848,-0.186029,6.600846
8943.0000,1.154310,1.482352,9.113774
8944.0000,0.847674,3.167203,7.906275
8945.0000,-0.374201,2.202185,11.965701
8946.0000,-0.928659,3.091446,12.301424
8947.0000,0.096329,0.750189,12.817576
8948.0000,3.397052,3.294353,13.197291
8949.0000,2.201508,-0.032877,14.080999
8950.0000,3.703980,0.583594,12.311868
8951.0000,1.515059,0.729237,10.620654
8952.0000,3.125383,-1.104951,9.060224
8953.0000,3.836091,1.416832,5.002674
8954.0000,4.879876,1.113246,5.207625
8955.0000,-0.463130,2.969272,5.706815
8956.0000,2.411041,-0.994783,3.060114
8957.0000,3.748321,0.263245,8.129430
8958.0000,5.565011,1.824937,6.937798
8959.0000,7.401322,2.429533,7.576493
8960.0000,6.061171,0.396274,3.532744
8961.0000,6.169428,1.058668,-2.214870
8962.0000,9.973720,1.410038,1.070136
8963.0000,11.523171,1.716907,4.660386
8964.0000,11.050486,-0.315147,4.732175
8965.0000,9.726599,2.078446,7.508030
8966.0000,10.690400,1.975843,7.219024
8967.0000,10.693659,4.918479,5.509080
8968.0000,9.156091,1.363585,5.728784
8969.0000,9.326938,2.104145,4.136720
8970.0000,9.826922,2.016514,5.586687
8971.0000,10.931446,-0.644496,6.546515
8972.0000,9.932208,-2.154113,8.362418
8973.0000,9.214233,-2.781407,7.743421
8974.0000,8.559176,-5.057814,6.684371
8975.0000,8.184648,-4.329136,8.469346
8976.0000,7.020266,-6.185453,11.040524
8977.0000,4.612058,-6.350493,13.548403
8978.0000,4.672189,-3.708791,13.019081
8979.0000,2.794914,-6.017520,15.096299
8980.0000,4.615881,-7.708609,14.855229
8981.0000,6.982774,-8.370809,13.385673
8982.0000,6.090383,-7.520488,15.081075
8983.0000,9.919089,-10.643390,14.185223
8984.0000,11.719315,-9.375888,10.322408
8985.0000,8.509612,-4.742198,12.767333
8986.0000,9.148399,-3.945111,16.702811
8987.0000,8.462046,-5.003432,16.413271
8988.0000,8.046110,-4.202431,17.207237
8989.0000,4.489799,-5.603250,16.943763
8990.0000,4.400791,-2.797919,15.415512
8991.0000,4.724593,1.438183,16.428716
8992.0000,1.920556,4.410560,13.599840
8993.0000,5.300756,5.808252,12.967329
8994.0000,3.074655,5.423884,10.407055
8995.0000,3.704433,10.903290,9.255399
8996.0000,2.670480,8.293314,9.672818
8997.0000,1.452984,6.833898,8.323081
8998.0000,0.504070,6.618920,9.416396
8999.0000,-0.026377,3.510062,10.591697
9000.0000,-0.776807,5.529996,11.779989
9001.0000,-0.287617,8.750580,12.211765
9002.0000,1.685277,9.198033,11.005015
9003.0000,3.819711,6.941776,9.824304
9004.0000,2.146920,6.858742,9.687207
9005.0000,5.415956,11.110682,7.257738
9006.0000,9.597231,12.857143,9.487076
9007.0000,7.690329,14.506662,9.008102
9008.0000,9.347040,13.804658,10.050713
9009.0000,6.117468,12.199438,11.442224
9010.0000,4.185808,11.868674,11.318049
9011.0000,2.919628,11.116030,11.280522
9012.0000,4.360727,9.955123,13.057403
9013.0000,2.667955,8.883016,12.146433
9014.0000,7.312451,7.558572,16.357613
9015.0000,9.222752,9.020561,16.655829
9016.0000,11.661154,10.168893,13.574951
9017.0000,12.529772,7.634278,11.520086
9018.0000,11.713770,6.210367,10.904561
9019.0000,9.226478,7.766194,8.151273
9020.0000,11.741622,6.771211,7.052857
9021.0000,11.858241,7.924023,7.000074
9022.0000,11.488249,8.707721,8.779783
9023.0000,11.035357,9.386637,6.583252
9024.0000,13.411997,10.634154,5.347151
9025.0000,15.646921,11.176754,4.615389
9026.0000,14.138612,10.939200,5.514014
9027.0000,14.351295,10.244393,5.111526
9028.0000,15.739589,8.539181,4.016930
9029.0000,14.838815,8.538170,0.825462
9030.0000,15.260069,6.163731,-1.343695
9031.0000,13.913947,5.728733,-3.788410
9032.0000,14.076820,5.310326,-3.334673
9033.0000,14.848179,3.214371,-5.108653
9034.0000,15.509888,5.321476,-5.879107
9035.0000,14.973657,2.785901,-5.937352
9036.0000,10.976550,4.516518,-8.040080
9037.0000,10.213894,4.681438,-8.857843
9038.0000,10.515739,4.574294,-6.446979
9039.0000,12.303397,3.666432,-3.231269
9040.0000,11.885480,0.644609,-0.784110
9041.0000,13.998577,-5.427223,4.169991
9042.0000,10.047435,-4.426886,4.742083
9043.0000,8.764117,-3.253946,4.130402
9044.0000,3.461824,-2.623502,1.156492
9045.0000,3.510496,-3.928637,3.251511
9046.0000,6.281522,-5.585345,1.451354
9047.0000,8.594368,-4.960318,2.056919
9048.0000,10.323095,-9.788838,4.941699
9049.0000,10.394006,-6.043310,6.865227
9050.0000,10.139605,-4.190083,9.334325
9051.0000,9.740828,-4.840000,4.521349
9052.0000,7.711139,-6.151382,2.997813
9053.0000,7.502009,-6.070725,3.610362
9054.0000,7.214186,-4.648581,2.222582
9055.0000,5.149670,-4.536287,0.505390
9056.0000,5.792698,-5.183082,0.646064
9057.0000,4.795850,-2.550518,3.495363
9058.0000,7.607399,-2.866611,0.586532
9059.0000,6.887117,-1.851128,1.265622
9060.0000,5.513629,-1.334647,2.797863
9061.0000,4.495423,0.261336,-0.632831
9062.0000,8.121429,0.778760,-2.312113
9063.0000,4.882276,4.231167,-1.139476
9064.0000,4.666972,4.927991,3.070981
9065.0000,5.165195,2.211773,4.099175
9066.0000,6.848113,3.492438,5.749740
9067.0000,7.954391,3.128965,8.044446
9068.0000,6.984092,2.090560,6.457878
9069.0000,9.461193,0.962422,11.540542
9070.0000,5.666941,2.416506,10.073372
9071.0000,8.049642,4.216130,9.373318
9072.0000,5.607998,6.700537,8.088486
9073.0000,2.982416,7.589074,7.408309
9074.0000,6.661855,8.506794,6.579223
9075.0000,5.163580,6.047926,7.841637
9076.0000,6.817257,6.611529,8.882804
9077.0000,3.476483,7.116178,9.515030
9078.0000,7.141660,8.099861,8.829655
9079.0000,9.317379,6.256240,13.303484
9080.0000,8.611100,10.397825,12.692379
9081.0000,6.190826,8.690992,10.859899
9082.0000,11.845915,9.478057,11.440424
9083.0000,10.824718,9.479348,14.186864
9084.0000,11.236325,7.686697,14.190171
9085.0000,14.218804,8.369235,11.918085
9086.0000,13.422250,5.123849,6.345901
9087.0000,9.479941,5.293594,6.843025
9088.0000,9.986388,9.787693,10.128808
9089.0000,11.658003,10.143162,6.806921
9090.0000,12.868481,7.247587,10.306674
9091.0000,12.701414,7.193907,7.077442
9092.0000,11.904467,11.047289,8.550066
9093.0000,11.142083,8.436451,9.979070
9094.0000,8.592823,5.408597,12.193400
9095.0000,6.657953,5.237454,14.763984
9096.0000,10.328905,3.316847,15.164956
9097.0000,12.664825,5.543122,14.289217
9098.0000,9.907249,4.901236,10.386305
9099.0000,11.552768,7.027364,13.847878
9100.0000,8.772907,7.128983,15.164527
9101.0000,8.680267,8.825198,15.535117
9102.0000,3.514575,5.811304,14.806013
9103.0000,4.774487,7.827234,17.108875
9104.0000,4.982021,5.813939,18.176264
9105.0000,4.923708,3.251743,16.620344
9106.0000,6.767538,4.025754,15.807987
9107.0000,3.983244,3.150450,15.351383
9108.0000,7.964830,4.725441,17.221462
9109.0000,8.127454,3.971848,12.739063
9110.0000,8.412033,2.962746,14.228675
9111.0000,11.354862,2.892773,12.769258
9112.0000,11.440187,3.440768,11.427609
9113.0000,10.534350,3.291788,10.961732
9114.0000,10.742146,0.599707,10.955805
9115.0000,14.326525,-0.824202,11.236532
9116.0000,13.149438,0.498087,9.410087
9117.0000,13.508908,0.103407,8.263103
9118.0000,15.402547,1.604521,7.295505
9119.0000,15.349749,1.531259,2.312342
9120.0000,15.009043,1.472160,-0.492106
9121.0000,16.137054,1.951980,0.744035
9122.0000,16.170088,0.215954,-1.299345
9123.0000,19.075896,3.589335,0.234945
9124.0000,21.584783,7.193027,1.028307
9125.0000,20.786099,7.163626,-2.411378
9126.0000,24.423385,5.442634,2.928346
9127.0000,22.301233,5.718055,6.511426
9128.0000,20.703783,8.577076,6.878034
9129.0000,17.972865,6.916603,6.948694
9130.0000,20.199108,3.582279,6.739819
9131.0000,17.801236,5.266109,10.397620
9132.0000,17.415951,3.459413,13.384859
9133.0000,13.139111,0.418961,14.026880
9134.0000,14.994572,2.167360,17.195667
9135.0000,11.954320,3.425995,16.902708
9136.0000,12.973384,1.619196,19.172576
9137.0000,11.109896,-2.470865,18.452539
9138.0000,8.010070,0.555822,20.022741
9139.0000,9.441478,1.321139,20.662528
9140.0000,7.773238,4.774573,21.056260
9141.0000,4.991948,4.182914,19.675535
9142.0000,6.662570,8.098999,16.848024
9143.0000,7.720390,9.093188,15.809301
9144.0000,13.363620,9.646904,16.955004
9145.0000,9.036631,11.383017,16.156997
9146.0000,10.840035,10.609499,15.345476
9147.0000,13.979943,10.792823,15.087535
9148.0000,14.843216,13.359653,14.881950
9149.0000,14.624284,10.931103,10.278411
9150.0000,14.521469,10.885911,8.031134
9151.0000,15.260685,12.512025,6.447877
9152.0000,17.263135,11.440367,7.911445
9153.0000,18.264059,11.504667,11.793065
9154.0000,20.429387,13.190768,9.604473
9155.0000,23.822615,12.896968,10.771010
9156.0000,23.860715,12.345427,11.310653
9157.0000,23.341909,10.210982,13.220752
9158.0000,18.784573,9.281192,12.636788
9159.0000,18.016734,8.783766,11.749852
9160.0000,16.950427,8.653409,13.967833
9161.0000,17.305837,4.932462,11.536611
9162.0000,18.073162,5.827041,11.139432
9163.0000,19.297412,5.306082,8.542941
9164.0000,19.409323,5.809877,8.351681
9165.0000,20.250777,2.188155,4.216321
9166.0000,20.681803,0.959882,5.893196
9167.0000,18.655696,-2.459022,6.798335
9168.0000,19.927930,-5.202367,9.070914
9169.0000,20.965027,-6.019911,6.706493
9170.0000,20.512024,-3.941973,7.213517
9171.0000,22.605282,-1.193095,5.577909
9172.0000,23.616479,-3.378111,7.267304
9173.0000,23.559527,-5.800707,6.064116
9174.0000,24.184081,-4.264156,2.839886
9175.0000,23.036193,-1.421012,5.667328
9176.0000,21.765289,-1.770482,5.262414
9177.0000,19.668015,-3.903130,6.309633
9178.0000,19.825337,-1.004369,6.535340
9179.0000,17.491881,-7.128386,8.943098
9180.0000,18.436996,-9.944870,7.764582
9181.0000,15.978825,-10.902674,8.517227
9182.0000,16.481861,-7.061948,8.190369
9183.0000,17.240108,-12.476495,10.778952
9184.0000,18.772140,-17.693612,8.963920
9185.0000,17.037332,-19.377667,9.168728
9186.0000,16.138037,-18.277929,9.739599
9187.0000,15.159089,-18.298039,9.525094
9188.0000,15.987767,-19.795966,11.348329
9189.0000,15.901094,-21.253890,12.962850
9190.0000,18.696366,-16.854795,12.958650
9191.0000,21.756605,-14.691509,11.219993
9192.0000,18.654633,-12.483120,7.860658
9193.0000,18.494371,-11.429648,6.439339
9194.0000,21.962843,-10.335445,8.894185
9195.0000,22.610584,-9.840741,4.477283
9196.0000,21.396912,-8.612390,6.165505
9197.0000,19.201099,-7.634148,0.624830
9198.0000,19.373833,-8.080343,0.886965
9199.0000,19.270129,-8.592546,1.719463
9200.0000,15.790247,-9.668500,2.645733
9201.0000,15.791023,-11.878523,-0.294598
9202.0000,16.818488,-10.177219,-1.984772
9203.0000,16.694539,-9.960022,-0.787608
9204.0000,17.555596,-8.301272,0.763794
9205.0000,19.116902,-10.085265,3.368893
9206.0000,22.321993,-11.367636,7.856855
9207.0000,23.142492,-9.928613,10.959724
9208.0000,19.498016,-7.852596,9.556669
9209.0000,19.922619,-8.662633,14.346594
9210.0000,21.511431,-12.113986,18.862144
9211.0000,20.306473,-10.784838,17.215821
9212.0000,22.512711,-11.798031,16.149315
9213.0000,21.414161,-12.492633,16.993922
9214.0000,20.051094,-10.488507,16.358912
9215.0000,20.508021,-10.165201,12.335274
9216.0000,20.443760,-10.345994,12.538128
9217.0000,21.111470,-6.881437,13.831739
9218.0000,21.621933,-3.670318,12.006628
9219.0000,24.154403,-6.861577,9.825869
9220.0000,22.156010,-8.438223,9.992027
9221.0000,20.011086,-12.426234,8.843781
9222.0000,23.672775,-10.271231,8.497628
9223.0000,25.410558,-12.896852,10.502064
9224.0000,27.806279,-13.520715,6.370929
9225.0000,26.153276,-11.234833,5.502139
9226.0000,26.779669,-8.627005,4.833982
9227.0000,25.544163,-10.806537,8.284173
9228.0000,27.766963,-12.589065,4.351323
9229.0000,29.094310,-11.790366,4.713930
9230.0000,27.684739,-15.026426,2.717713
9231.0000,29.023251,-13.356213,6.734138
9232.0000,26.961277,-10.657937,8.184554
9233.0000,27.931339,-9.838775,10.120709
9234.0000,27.036240,-7.005980,10.788282
9235.0000,27.233407,-6.585563,11.098539
9236.0000,23.109249,-5.896987,11.457883
9237.0000,23.053227,-5.936716,10.633598
9238.0000,22.363780,-7.510241,12.069061
9239.0000,24.594508,-7.119668,15.114784
9240.0000,19.164717,-7.088313,15.148086
9241.0000,18.962073,-8.761408,13.215781
9242.0000,16.284286,-6.199276,10.663871
9243.0000,16.527393,-7.045196,11.612674
9244.0000,17.987202,-5.388304,10.220688
9245.0000,16.688313,-4.371778,8.133952
9246.0000,17.027768,-3.484697,6.764599
9247.0000,17.317177,-3.528501,6.407194
9248.0000,18.009577,-2.112847,4.428815
9249.0000,18.898628,0.240268,5.275914
9250.0000,17.386549,-2.568872,6.010255
9251.0000,16.456827,-3.775535,9.080238
9252.0000,17.511320,-5.515484,10.268243
9253.0000,21.707801,-5.714522,9.279140
9254.0000,20.349127,-2.920507,7.267522
9255.0000,20.567769,-3.135896,7.285596
9256.0000,19.016673,-0.668199,8.369901
9257.0000,20.514794,-1.638136,9.722569
9258.0000,21.803814,-5.519010,11.325959
9259.0000,21.188283,-4.716862,10.833307
9260.0000,22.018947,-3.317212,10.170955
9261.0000,22.719327,-4.141604,12.270781
9262.0000,22.756397,-2.375666,10.172120
9263.0000,23.472847,-6.049450,6.853069
9264.0000,20.047699,-5.430061,7.745991
9265.0000,22.556114,-5.400003,9.874231
9266.0000,22.310268,-7.108655,8.719867
9267.0000,23.549709,-7.411409,9.673465
9268.0000,23.063760,-9.310524,9.953308
9269.0000,25.474792,-10.252385,6.505946
9270.0000,25.079009,-9.124792,7.671335
9271.0000,27.159526,-4.490307,7.303799
9272.0000,29.293321,-6.909643,4.184059
9273.0000,28.805124,-9.261433,3.849146
9274.0000,28.605609,-9.112931,5.018650
9275.0000,25.466643,-8.140501,5.464227
9276.0000,24.988844,-6.798332,4.523842
9277.0000,24.642757,-9.020362,7.038837
9278.0000,26.784785,-12.246385,5.602000
9279.0000,25.653971,-11.928596,8.239514
9280.0000,23.668320,-11.824477,8.115469
9281.0000,27.619676,-13.607992,10.222264
9282.0000,26.772996,-10.353643,12.569535
9283.0000,32.282411,-10.668381,13.281745
9284.0000,28.627827,-9.838197,14.183143
9285.0000,27.318016,-9.673411,12.715306
9286.0000,29.511875,-9.085045,12.723112
9287.0000,30.330132,-7.893977,14.287711
9288.0000,32.178995,-6.605243,13.972608
9289.0000,35.957272,-5.036830,11.746786
9290.0000,34.368172,-2.660440,10.509593
9291.0000,31.285390,-1.321079,6.960524
9292.0000,28.951960,0.234450,6.041938
9293.0000,28.525998,2.357714,2.786620
9294.0000,28.548251,2.753342,-1.437720
9295.0000,25.969569,1.699342,-1.129924
9296.0000,26.440880,-1.073784,-1.864853
9297.0000,28.614218,2.183444,-2.254834
9298.0000,29.691265,1.408451,0.707148
9299.0000,28.594430,-0.523405,2.979962
9300.0000,26.159064,0.067792,4.990232
9301.0000,25.143456,2.060353,6.113464
9302.0000,23.950525,0.970287,3.868469
9303.0000,26.021521,2.300446,0.007067
9304.0000,22.964325,0.655799,4.507542
9305.0000,21.892291,0.646774,2.643035
9306.0000,20.515946,0.252047,3.013623
9307.0000,15.687851,-1.031655,2.804331
9308.0000,14.846731,0.394770,0.039757
9309.0000,13.688439,0.489497,0.920650
9310.0000,14.815240,1.840162,-0.751969
9311.0000,13.577315,0.338779,-2.247017
9312.0000,17.524741,0.760587,-3.171528
9313.0000,15.593560,2.376743,-1.573332
9314.0000,15.877808,1.096687,-0.809196
9315.0000,15.309924,-1.133607,-0.372849
9316.0000,15.534229,0.389444,-0.076285
9317.0000,16.297251,1.603889,0.509729
9318.0000,13.596588,-0.270963,1.696561
9319.0000,15.719790,-3.272586,0.857401
9320.0000,12.439866,-4.312111,-0.716741
9321.0000,16.315549,-3.939154,2.527700
9322.0000,16.664270,-2.480194,-0.689061
9323.0000,18.033765,-3.046115,-1.535326
9324.0000,20.504635,-2.253482,-0.887598
9325.0000,19.839942,-1.028420,0.315488
9326.0000,20.584687,-2.990136,-0.919234
9327.0000,18.731310,-4.167286,0.334592
9328.0000,16.591360,-6.854804,-0.029277
9329.0000,16.351530,-4.593473,1.813619
9330.0000,17.320991,-1.015076,3.324667
9331.0000,12.303814,-3.166120,4.270843
9332.0000,12.601788,-1.719817,4.318927
9333.0000,12.679349,0.779465,6.176257
9334.0000,10.691562,3.184307,4.194950
9335.0000,9.708240,0.679724,4.481333
9336.0000,11.943319,-0.894529,3.302543
9337.0000,14.960839,2.953164,3.526359
9338.0000,17.736592,1.555698,4.589648
9339.0000,18.372330,1.306631,8.354185
9340.0000,17.708266,0.792180,7.743260
9341.0000,20.805059,-0.590472,6.658661
9342.0000,24.786143,1.811213,6.066244
9343.0000,25.534558,2.974382,4.991233
9344.0000,25.045455,2.888041,4.302087
9345.0000,23.294190,2.610986,5.743152
9346.0000,24.336543,6.588198,5.363435
9347.0000,28.679560,5.585832,0.681952
9348.0000,22.520967,4.945204,0.444352
9349.0000,21.101771,6.806670,2.660825
9350.0000,25.103489,7.244726,2.303215
9351.0000,20.756991,6.904349,3.898338
9352.0000,20.992501,8.210257,-0.101274
9353.0000,19.261765,6.108568,-0.338559
9354.0000,18.138858,6.402642,0.041048
9355.0000,14.268691,8.220512,-2.426027
9356.0000,14.336556,8.602277,-2.506573
9357.0000,15.061006,6.538540,-4.597013
9358.0000,16.261001,7.945318,-1.969123
9359.0000,16.045461,9.858399,-2.037028
9360.0000,13.396020,11.335190,-0.611587
9361.0000,12.545015,8.012133,-2.974099
9362.0000,15.348203,8.172827,-4.350721
9363.0000,15.075992,7.496758,-8.598470
9364.0000,16.353717,7.094445,-7.418226
9365.0000,16.998648,9.365810,-10.819715
9366.0000,15.319957,8.724330,-13.934906
9367.0000,14.831875,9.104687,-12.707851
9368.0000,16.674231,7.717837,-13.270171
9369.0000,15.741524,10.334408,-13.270199
9370.0000,14.313279,9.471183,-13.110068
9371.0000,15.076511,14.366795,-14.912101
9372.0000,16.635779,12.800111,-14.920070
9373.0000,18.144912,13.273235,-16.458287
9374.0000,18.954458,11.660836,-15.034061
9375.0000,15.452528,12.726474,-14.178033
9376.0000,18.908947,13.845580,-15.631961
9377.0000,17.092569,12.729545,-16.468788
9378.0000,14.486113,11.668482,-17.775314
9379.0000,12.113295,12.381031,-18.989827
9380.0000,9.763400,8.724541,-20.731263
9381.0000,12.350832,10.785309,-18.966814
9382.0000,14.522627,12.128531,-18.867830
9383.0000,15.829971,12.682535,-18.612811
9384.0000,16.337656,11.248563,-19.711527
9385.0000,14.891909,13.882060,-19.773249
9386.0000,15.660641,14.971964,-19.633699
9387.0000,11.708806,11.956301,-20.531310
9388.0000,10.238462,12.271888,-18.600414
9389.0000,9.402998,15.454007,-20.710831
9390.0000,12.883903,14.347040,-20.854322
9391.0000,13.685299,10.492092,-19.232333
9392.0000,15.201648,12.635762,-18.687980
9393.0000,11.703304,11.242195,-12.585862
9394.0000,10.827688,9.812053,-12.586565
9395.0000,8.821935,12.132544,-8.842927
9396.0000,8.871011,14.463196,-9.344923
9397.0000,5.827514,18.209042,-9.660229
9398.0000,12.543050,19.362291,-13.567617
9399.0000,13.317278,19.215083,-16.167973
9400.0000,13.748642,23.517366,-17.744962
9401.0000,11.983050,24.358046,-17.169776
9402.0000,8.930467,23.273715,-17.509627
9403.0000,9.419815,26.539721,-18.089097
9404.0000,8.176681,26.490642,-19.521922
9405.0000,8.076199,25.631145,-17.544764
9406.0000,11.553032,22.683935,-18.189299
9407.0000,11.304332,19.881637,-13.861337
9408.0000,11.847367,15.950142,-16.360137
9409.0000,12.470150,14.983513,-15.775438
9410.0000,13.057430,17.179227,-15.950517
9411.0000,14.488148,15.552351,-17.800603
9412.0000,16.552689,13.885613,-14.874684
9413.0000,18.473397,18.081287,-10.523396
9414.0000,18.572990,17.529151,-11.995863
9415.0000,19.222250,17.245780,-13.891854
9416.0000,18.815944,20.284436,-14.523825
9417.0000,18.706680,21.557037,-14.874442
9418.0000,18.749439,19.961270,-12.931079
9419.0000,21.346316,21.748189,-13.884230
9420.0000,22.431724,22.698671,-16.700753
9421.0000,21.619437,24.435158,-17.311674
9422.0000,21.321415,21.752787,-15.049213
9423.0000,17.846075,18.671189,-13.229402
9424.0000,18.609620,19.739165,-11.887923
9425.0000,18.093822,19.503596,-13.232887
9426.0000,16.633811,19.851038,-15.375947
9427.0000,11.649761,20.373177,-9.514922
9428.0000,8.618105,17.221389,-5.116351
9429.0000,5.960068,19.033484,-5.032234
9430.0000,4.243651,20.423877,-2.639983
9431.0000,3.966740,18.657657,-0.708044
9432.0000,2.557663,18.274478,1.975173
9433.0000,4.854884,19.450242,5.070847
9434.0000,6.523972,21.463048,3.565579
9435.0000,10.513940,20.703945,2.570787
9436.0000,7.929090,21.591277,0.001693
9437.0000,9.328591,17.719844,-0.655615
9438.0000,8.166955,17.358961,-0.211212
9439.0000,7.954189,16.624850,-0.978062
9440.0000,9.288375,16.439813,1.640032
9441.0000,6.519092,16.744421,1.457022
9442.0000,10.073799,16.884234,0.086237
9443.0000,9.086494,14.845234,-1.900344
9444.0000,9.721424,14.249496,-3.540056
9445.0000,9.452843,16.705311,0.939447
9446.0000,7.332162,17.879102,1.779984
9447.0000,4.240808,16.487452,1.842680
9448.0000,3.865382,16.971187,1.694182
9449.0000,2.802554,15.317644,4.834150
9450.0000,2.152571,15.368536,6.376452
9451.0000,1.567021,14.312121,4.774074
9452.0000,2.045188,11.815622,4.371571
9453.0000,-0.014196,13.533760,6.012738
9454.0000,1.250626,16.814065,6.310458
9455.0000,0.799082,12.400615,8.703288
9456.0000,0.808244,14.047150,7.640004
9457.0000,0.378451,14.633724,7.212542
9458.0000,-0.614677,12.724782,7.300310
9459.0000,-1.226662,11.886494,9.048923
9460.0000,-5.132253,12.956077,9.640105
9461.0000,-5.326880,12.841686,9.297230
9462.0000,-6.983722,13.525599,10.593419
9463.0000,-10.060647,14.970280,9.235698
9464.0000,-10.942091,17.555529,5.671088
9465.0000,-15.064509,17.859509,4.074664
9466.0000,-13.319760,17.397589,4.776832
9467.0000,-13.395815,19.736982,5.264448
9468.0000,-9.730662,17.664959,7.473474
9469.0000,-12.276222,17.351924,7.939434
9470.0000,-7.288516,17.547216,7.250848
9471.0000,-4.360984,22.269680,10.324832
9472.0000,-7.305446,23.203956,11.454121
9473.0000,-4.151382,22.680038,10.781025
9474.0000,-6.351614,23.577185,11.147560
9475.0000,-9.328156,23.717563,13.356172
9476.0000,-9.229424,25.578819,12.782787
9477.0000,-11.009782,25.188352,13.635406
9478.0000,-10.057153,25.921430,15.391177
9479.0000,-5.971693,29.122578,15.476791
9480.0000,-7.430349,23.994469,15.926097
9481.0000,-8.591682,23.109091,14.122297
9482.0000,-7.897781,27.867992,17.020417
9483.0000,-4.398897,25.611428,17.132145
9484.0000,-2.244664,20.606867,13.989105
9485.0000,-2.353746,21.556213,10.133805
9486.0000,-2.609367,22.911279,7.522484
9487.0000,-2.562597,21.948949,8.868267
9488.0000,-4.452243,17.935704,7.150076
9489.0000,-3.845644,21.930728,5.608992
9490.0000,-8.524139,21.376467,5.100470
9491.0000,-10.499103,24.153270,8.064396
9492.0000,-7.521468,24.822773,8.969299
9493.0000,-7.707449,25.988051,6.010332
9494.0000,-7.777824,23.246567,4.716946
9495.0000,-8.656280,23.271346,5.316338
9496.0000,-9.418499,23.016655,6.750921
9497.0000,-10.583049,25.482680,5.886400
9498.0000,-8.069630,23.387898,7.901185
9499.0000,-6.059960,23.970123,9.518923
9500.0000,-5.236917,25.406765,11.804900
9501.0000,-6.163940,26.875998,10.292588
9502.0000,-9.969544,27.096900,11.068897
9503.0000,-8.730056,28.470993,13.410843
9504.0000,-7.755605,30.863130,13.588798
9505.0000,-5.434643,29.987749,14.226322
9506.0000,-5.330529,29.962724,17.572376
9507.0000,-5.147175,28.193970,20.392669
9508.0000,-1.179873,29.352212,18.885206
9509.0000,-1.572350,28.824941,18.431861
9510.0000,-3.710694,26.959568,19.500113
9511.0000,-4.594852,26.694156,20.204848
9512.0000,-5.050572,26.580868,20.961881
9513.0000,-7.345497,27.318757,19.299079
9514.0000,-9.238756,24.508473,20.482297
9515.0000,-7.453889,25.581874,21.669585
9516.0000,-6.365643,24.889595,22.484082
9517.0000,-4.572554,28.454946,24.011849
9518.0000,-0.557489,28.517547,23.941794
9519.0000,-2.832760,28.604416,26.580364
9520.0000,-2.852219,29.098511,23.851922
9521.0000,-1.355454,30.407902,24.279888
9522.0000,-1.083355,30.386387,23.465650
9523.0000,-4.341420,33.686541,20.427735
9524.0000,-6.806697,33.857070,16.646404
9525.0000,-7.229133,33.107893,16.639928
9526.0000,-8.324537,33.755872,15.786421
9527.0000,-4.886473,31.604267,15.317126
9528.0000,-7.140017,28.274402,15.202590
9529.0000,-9.317514,28.235175,17.132723
9530.0000,-11.510417,26.262410,16.563010
9531.0000,-13.695052,28.705247,13.422023
9532.0000,-14.181964,28.398109,13.094310
9533.0000,-10.758123,26.043153,11.241979
9534.0000,-9.711058,25.645475,7.385138
